1017,444,1
965,63,0
1113,3845,1
613,453,1
170,195,0
255,1440,0
693,860,0
1352,2103,1
679,3353,1
2570,3301,1
1473,3434,1
3777,1693,0
4759,930,1
862,9780,1
907,7638,0
539,520,1
4812,3801,0
1501,1783,1
1541,38,1
416,3279,0
638,120,1
692,1934,0
901,5281,1
4681,4506,1
873,3874,0
3376,785,1
983,2493,0
1341,1035,1
359,3312,1
1358,3446,0
3939,2363,0
446,511,1
638,4171,1
169,1252,1
26,643,1
5626,3399,0
84,1779,1
535,1769,1
1659,848,1
227,239,0
1539,809,0
4275,1252,1
1226,405,0
931,5824,1
1225,4368,0
563,1607,0
1605,1945,1
1095,3424,1
6757,3412,1
3220,2404,1
26,9776,1
1101,156,1
2836,1831,0
1268,1709,1
723,811,0
885,880,1
6996,8477,0
446,2226,1
6757,3366,1
126,3607,0
1380,5295,0
393,421,1
499,4410,0
2399,1351,1
893,4507,0
649,5683,1
1425,1550,0
368,3386,1
2921,5656,0
735,812,0
1761,2691,0
722,370,0
694,5821,1
496,3258,1
609,828,1
862,2455,1
931,678,1
3466,5167,0
7172,1171,0
2095,680,0
1120,1806,1
1379,5789,1
893,1568,1
1246,3930,0
1134,810,0
1295,1364,0
1077,1704,1
6757,3450,1
3118,7485,0
591,2533,0
636,3390,0
3466,423,0
412,8455,0
1341,83,1
1279,1032,1
845,214,0
6996,2678,0
2219,906,0
4010,479,0
4803,5755,0
646,1945,0
839,1992,1
2219,585,0
1061,3327,1
428,1564,0
796,2090,1
560,218,0
2580,9782,0
1533,1487,1
1068,990,0
581,1329,1
1968,3398,0
861,428,1
1403,1349,0
1393,1364,1
2442,4481,1
862,3394,1
1171,4052,1
1144,3336,1
270,2125,0
1380,1509,0
6458,1571,0
451,467,0
1379,5789,1
958,3386,1
1374,3399,0
472,633,0
1582,4000,0
1582,7,0
707,5131,1
1059,2668,0
654,300,0
862,8471,1
3430,4241,1
2807,5128,0
7636,9784,0
6606,1046,1
1099,9069,0
1144,5138,1
418,7472,1
1271,511,0
411,2168,1
1511,3534,0
4010,8744,0
1572,342,1
961,2363,1
446,3647,1
499,5735,0
1642,3320,1
1216,4171,0
693,7482,0
32,8467,1
796,3439,0
2921,1076,0
1451,3480,1
638,4171,1
693,4410,0
2133,5516,0
1062,489,0
222,4258,1
2133,5533,0
446,9366,1
707,1635,1
8050,4517,0
2740,5172,0
1424,5169,0
1122,3301,0
6757,3460,1
823,1293,1
1452,3458,0
1084,1493,1
418,4429,1
1074,5308,1
900,3264,0
511,3273,0
766,5411,0
1137,5652,1
4234,4507,0
123,249,1
411,2168,1
1238,4705,0
1380,2208,0
688,2900,1
7218,3067,0
4926,1701,0
1327,5481,1
74,1599,1
7060,3318,0
193,1245,1
198,416,1
2836,422,0
74,1599,1
839,1315,1
252,5751,0
1334,504,0
164,1783,0
1263,665,1
21,1062,1
2875,745,0
931,220,1
412,1483,0
416,4298,0
3284,5654,0
426,1228,0
7074,3172,1
1380,5213,1
1312,4378,1
1335,4491,1
540,4744,1
1498,1705,1
2448,1323,1
126,703,0
426,3326,0
158,4334,1
1280,790,1
1228,3331,0
433,1358,1
405,3840,1
1113,577,1
4812,285,1
4314,5379,1
1211,3882,1
1405,3425,0
5697,3414,1
1449,2677,1
1350,1311,0
6996,1323,1
1021,2727,0
654,683,1
1290,164,0
84,5172,1
1113,4230,1
844,2695,1
901,4526,1
1192,1571,0
6389,2130,0
1429,1317,1
940,2128,1
2570,5118,1
334,3416,0
359,1606,1
823,3385,1
6395,683,1
807,3428,0
428,2716,0
836,8208,1
1518,2194,0
1349,828,1
1529,568,1
1393,5566,0
2740,3621,1
1516,5313,0
931,1493,1
1346,2956,1
762,5180,1
961,3346,1
998,4459,0
1536,3413,0
6446,3398,0
227,1646,0
609,2430,0
7067,253,0
1381,4520,0
1518,4241,0
1391,2670,0
611,7662,1
393,7615,1
1358,1683,0
2863,5165,1
1099,3488,0
1114,897,1
1084,8455,1
749,5676,0
777,1997,0
2615,3346,0
707,4485,1
857,7662,1
1397,880,1
1642,1922,1
2614,423,1
420,3814,1
1335,8215,1
2811,2670,1
1120,3328,1
1421,906,0
1452,3374,0
292,5598,1
965,4382,1
1327,2120,1
502,2404,0
1344,3358,0
1392,1659,1
6429,5498,0
1973,5229,0
158,1485,1
870,156,1
394,4356,0
1283,634,0
1529,4459,1
4351,634,1
7218,5476,1
7636,5127,0
1400,4290,0
638,4171,1
1741,7636,0
1347,1154,0
3284,4438,0
7070,3812,0
2573,2436,0
1094,8475,1
1999,3568,0
1403,199,0
7348,4438,1
862,8470,1
4010,431,0
862,9775,1
1334,1556,0
654,5182,1
496,1891,1
1403,2678,0
1586,900,0
1341,83,1
1128,4382,1
1591,4491,0
621,1461,0
273,4429,0
1130,880,1
1102,3831,0
4875,3269,0
8050,91,0
496,1731,1
4926,3609,0
5691,2692,1
1407,634,0
1214,5521,1
534,1576,1
132,2549,0
862,3308,1
2580,1838,1
862,8471,1
649,5681,1
7206,3351,0
1189,825,1
1605,5211,1
7329,2716,1
198,704,1
1540,3865,1
1312,8210,1
2872,1997,0
4242,3457,1
32,790,0
26,9776,1
830,880,1
780,262,1
444,1313,0
1295,905,1
1335,4010,1
870,3256,0
864,1520,1
861,951,1
609,3353,0
426,3382,0
952,3247,0
6389,3358,0
6757,2438,1
693,121,0
4875,1852,0
1479,5140,1
359,2089,1
904,4248,0
834,1351,1
222,9781,0
1208,1176,1
103,2733,1
2704,475,1
851,680,0
26,3394,1
596,1171,1
1587,1904,0
663,4493,0
983,3373,0
530,2077,1
1135,4945,1
227,3366,0
1393,2436,0
1403,1929,0
561,678,0
5387,585,1
1344,5663,0
1358,5571,0
432,9789,0
913,2493,0
2863,5094,1
496,3750,1
511,7615,0
1117,5546,0
479,2393,0
1999,423,0
679,1051,1
1062,1194,1
679,3835,1
1127,511,0
6834,8,1
272,1752,1
496,1821,1
7172,1571,0
1280,790,1
6757,3285,1
868,590,1
61,1929,0
292,5598,1
3466,1560,0
532,808,1
891,2233,1
6429,2644,0
393,3279,1
1449,4421,1
1541,1706,1
394,5350,0
633,504,1
8355,1852,0
3231,5755,0
162,789,0
777,246,1
411,1557,0
446,5406,1
785,392,1
707,2077,1
496,235,1
1483,2456,1
1226,4523,0
523,657,0
1452,340,0
7218,5151,1
814,573,1
2448,1106,0
1344,5546,0
228,4894,1
448,3455,0
674,7480,1
1085,1614,1
1779,568,1
1461,669,0
393,3279,1
1180,1607,0
2620,942,0
707,5481,1
797,394,1
1558,1802,0
646,3484,0
1591,405,0
1546,91,0
1186,1224,1
1377,1811,0
1082,586,0
555,4379,1
1078,399,0
679,1919,1
443,101,1
575,5281,1
755,1293,1
1968,1502,1
1122,1402,0
1019,683,1
2570,3549,1
6996,1752,0
1396,3352,1
1059,5457,0
1586,984,1
1084,4798,0
701,239,0
1181,4381,0
123,2668,1
1430,9449,1
1407,2455,0
797,1729,1
445,3742,1
6401,444,0
7070,1832,0
530,5674,1
7172,15,0
2743,8467,1
502,3403,0
1048,7474,1
1421,3461,0
7067,4534,0
414,1363,1
2824,7618,0
1554,300,0
1332,4506,0
560,2939,0
1236,3261,0
1202,2152,0
2787,1873,1
1473,2678,1
561,2181,1
1099,2161,0
1131,2947,0
226,4258,0
1268,1441,1
535,1698,0
1061,1045,1
1075,239,0
1418,1525,1
1380,1642,0
7070,8473,0
1536,1176,1
2448,683,1
1023,5533,1
1117,2942,1
761,2124,1
613,8457,1
7636,168,1
2704,3750,0
2787,5642,1
1576,127,1
958,3368,1
1007,2772,0
3939,1222,0
1349,828,1
754,3318,0
6846,2717,0
951,503,1
844,1022,1
1363,4470,1
4875,596,0
1238,1770,1
652,1531,0
1271,2107,0
1062,3823,0
1421,5735,0
558,1586,1
4010,2731,1
763,2956,0
1522,437,1
444,1319,0
2921,5118,0
4875,7972,0
1202,4475,0
2614,423,1
991,5150,1
126,3371,0
1068,5176,0
1363,174,1
640,3815,0
612,3601,1
3939,2005,0
862,9783,1
1094,8478,1
907,78,0
1407,3534,0
2614,3743,1
1539,5379,1
961,2363,1
4759,1557,1
2095,3358,0
870,1351,1
6757,2644,1
679,3339,1
7070,1470,0
1711,573,1
1363,4470,1
5697,1550,1
4759,16,1
1425,1402,1
7006,883,1
509,3382,0
770,5304,0
534,7636,1
4812,1021,0
846,3476,1
807,2168,0
4759,1557,1
1391,1022,0
2874,3360,0
2863,2089,1
13,1934,1
538,873,1
1074,3327,1
6996,1814,0
1177,5664,0
1236,1489,0
496,576,1
1968,7479,1
3497,5676,1
7329,5677,1
1516,2219,1
2733,851,1
857,1313,0
6446,1904,0
3284,52,1
931,4491,1
246,8476,0
1078,4511,0
1554,2307,0
1358,2441,0
654,1856,0
496,2151,1
1135,5668,1
7636,2327,0
692,1031,1
649,2678,0
721,2120,0
851,2430,0
663,1463,0
1575,1665,1
707,5130,1
443,880,1
752,1994,1
393,23,1
4759,2791,1
797,578,1
1199,5213,1
807,2103,0
6429,5382,0
7463,101,0
446,2149,1
5537,1757,0
823,2089,1
1352,897,0
807,533,1
359,2180,1
794,1467,0
613,2217,0
1741,1288,0
1134,5521,0
1128,5189,1
1473,1868,1
6757,2447,1
1866,5381,0
1686,3534,0
901,9367,1
1297,620,1
907,340,0
228,4894,1
996,63,0
931,1689,1
170,1793,0
4314,5379,1
7060,9777,0
1122,1994,1
794,9103,1
457,5222,0
826,5384,1
1296,7617,0
479,5679,1
862,3389,1
2872,5676,0
838,1571,1
1021,4426,0
551,3836,0
797,3261,1
834,5541,0
1575,2078,1
563,4523,0
1429,5540,0
1113,4007,1
807,1590,0
4926,5785,0
106,8743,1
4242,3458,1
469,4284,0
4103,823,1
502,5419,0
864,3681,1
678,7638,0
7060,5357,0
469,880,1
107,5094,0
6401,162,0
1113,8215,1
1229,3407,0
897,972,1
7172,880,1
1120,676,1
4918,5820,1
1211,5249,1
1262,2780,1
900,3362,0
1529,4459,1
6996,1811,0
1334,2230,0
906,5308,0
1420,3482,0
1363,5324,1
2614,423,1
961,987,1
609,1108,1
1344,5103,0
679,3434,1
535,3933,0
1488,2107,0
412,3809,1
600,4350,1
359,3439,1
870,1405,0
901,4189,1
1449,467,1
1224,504,1
1294,1607,0
4681,4248,0
474,3623,1
1234,2116,0
170,5158,0
2865,3462,0
873,3280,0
1120,3354,1
1449,7475,1
2615,3452,0
458,2717,0
5691,3375,1
609,5091,0
5691,1267,1
951,1581,0
694,169,0
433,5121,1
530,1648,1
891,3396,0
830,4534,0
2875,880,1
1021,687,0
1141,3294,1
777,4524,0
1246,1582,0
873,3413,0
2805,533,0
863,162,0
1126,1796,0
895,3461,0
911,3456,0
6446,5755,0
1504,1844,0
6846,475,1
1347,3440,0
180,7886,1
1515,5241,1
1362,1802,0
7171,204,1
5691,1267,1
1046,572,1
6834,1478,1
4759,3744,1
1197,1443,0
968,4018,0
1208,785,0
732,174,1
1290,1734,0
777,9997,1
393,421,1
862,286,1
1335,1701,1
913,1556,0
2219,2119,1
1741,340,0
1505,1313,0
1131,293,0
1381,3865,0
2800,3483,0
1521,5676,0
504,1271,0
830,1675,0
1128,910,0
1539,2441,0
1215,5274,0
722,4426,0
8354,5779,0
4926,364,0
1275,1609,1
762,62,1
1246,145,1
1274,431,1
1420,3840,0
1296,2303,1
794,901,1
1343,1582,0
1211,2322,1
4877,2162,0
499,633,0
452,3299,1
916,1614,1
26,4284,1
3118,2457,0
7463,4000,1
444,459,1
940,1127,1
1077,930,0
5691,3410,1
2615,5779,0
1144,5503,1
1464,1786,1
862,381,1
1252,3264,1
1216,1873,0
952,459,1
5387,3379,1
2871,392,1
1341,4006,1
1420,3481,0
404,4518,1
446,2226,1
1310,73,1
1402,2255,0
1321,1826,0
846,1233,1
1591,5213,1
862,8470,1
931,220,1
797,1017,1
1487,1194,0
1214,5521,1
3430,5140,1
273,15,0
250,4258,0
2780,5355,1
1451,1263,1
964,3121,1
1575,558,1
418,3429,1
906,475,1
694,5821,1
755,2451,1
2573,851,1
1402,3814,0
2875,8465,0
1497,5103,0
863,5094,0
862,8470,1
4275,385,1
638,3954,1
2865,1272,0
1105,5127,0
961,5553,1
1178,7657,0
565,3302,0
862,3382,1
964,1885,0
1131,5379,1
916,446,1
445,7613,1
755,5523,1
1327,1493,1
1221,3600,1
845,2116,0
123,3874,0
1286,1614,1
273,2235,0
1114,5677,1
633,1820,1
846,3338,1
1221,1614,1
1504,1709,0
26,8473,1
1424,5120,0
1057,4475,0
40,3618,0
913,1767,0
1283,3407,0
534,1293,1
907,930,0
1007,3302,0
1582,7479,0
1511,3247,0
2871,9068,0
1171,253,0
4835,5276,1
418,4506,1
1327,9687,1
3939,1432,1
471,4475,0
5691,3375,1
2382,1360,0
359,3484,1
1003,5189,0
897,972,1
2570,3404,1
1099,331,0
3466,1934,0
7056,5002,0
1440,9784,0
1424,1698,1
527,2727,0
359,4388,1
756,1334,0
1023,3539,1
4080,218,0
1591,5669,0
3419,322,1
1327,1128,0
270,4744,1
428,3473,0
4813,4540,0
504,1891,0
246,1802,1
3494,1568,0
393,2165,1
1527,7641,1
1296,3942,0
1541,1689,1
1084,8455,1
1430,5315,1
951,8208,1
5680,1777,0
1021,3400,0
3516,5247,0
1642,3424,1
1735,1752,0
4503,2791,0
880,5609,1
998,3801,0
860,1628,1
359,5138,1
412,3318,0
3284,5785,0
729,1351,1
1335,1285,1
622,5249,0
751,3461,0
2133,1585,0
797,1076,1
1539,1417,0
3497,2162,0
4503,4052,0
862,3300,1
873,3407,0
539,520,1
755,3330,0
770,736,1
1533,4526,0
1558,9068,0
1290,9779,0
1278,5213,1
4803,1120,1
1278,2772,0
761,239,0
307,1334,0
1521,5679,1
904,3388,0
397,5275,0
987,2199,0
404,338,0
2921,3332,0
996,5130,0
4813,825,1
2871,214,0
2492,1691,0
940,986,1
595,7626,1
527,7620,0
751,9068,0
451,1757,1
636,1827,1
1498,3432,1
814,1646,0
1558,2069,0
1014,1207,0
707,1608,1
991,1800,1
1421,4018,0
4875,971,0
6080,350,0
3118,1770,1
707,3609,1
1120,7612,1
900,889,1
961,5545,1
539,520,1
1005,764,0
1280,790,1
1480,1880,0
1264,1945,1
1078,858,0
1264,293,0
1166,63,0
633,518,1
7456,193,0
2875,3312,0
909,4351,1
1347,5824,0
598,1351,1
1568,2116,0
707,1483,1
901,187,1
958,3396,1
1295,5542,0
414,1350,1
1577,4418,1
4926,4297,1
1046,5213,0
107,5283,0
89,3568,1
6870,3609,0
7454,4511,0
496,2162,1
496,2095,1
707,5824,1
428,5699,0
1021,5422,0
1014,4297,1
7485,1734,0
416,270,0
707,252,1
1197,1893,0
7070,894,0
1586,984,1
777,357,1
1999,15,1
2442,5182,0
496,5349,1
1525,3454,0
598,8210,0
1543,3856,0
1244,2156,0
1572,342,1
1347,5542,0
560,1216,1
1517,1956,1
7074,193,1
222,4258,1
952,1893,0
1482,7618,0
756,2103,0
1341,79,1
1374,5224,0
539,1512,1
1062,1779,0
7070,9789,0
530,5597,1
222,4258,1
967,2644,0
1529,2120,0
6100,7617,1
891,432,0
1541,57,1
3284,7612,0
1575,558,1
1347,9103,0
1335,5635,1
723,1062,0
6870,645,0
5680,673,0
74,1590,1
2112,49,0
694,423,0
496,1729,1
4833,3301,0
906,4472,0
761,5349,0
530,5674,1
21,3337,1
5537,825,1
1396,3353,1
636,1827,1
1505,5163,0
106,8743,1
752,1417,0
655,314,1
502,1938,1
1344,1358,0
2798,3830,0
1582,5680,0
1262,532,1
861,5399,1
763,683,1
1280,473,1
1178,7638,0
1582,942,0
600,1497,1
5691,5163,1
1245,396,1
1246,1252,1
6757,5667,1
2733,5246,1
904,3874,0
1043,1954,1
797,1017,1
563,1066,0
1228,1350,0
837,736,1
4759,2791,1
823,7444,1
640,3324,0
1341,4705,1
1327,5481,1
7023,5411,0
3777,5439,1
2937,3113,1
638,4488,1
794,1589,1
4759,883,1
1202,5679,0
4080,5199,0
2570,3301,1
1283,2624,0
1229,57,0
434,3804,1
1335,164,1
1334,5246,0
838,10030,1
2937,2221,0
3516,5350,0
2780,2740,0
1711,568,1
6606,3377,1
446,1399,1
1461,5315,0
895,62,1
1396,3831,1
1498,3314,1
4103,5666,1
7195,1804,1
584,4256,1
596,7611,1
839,525,1
1518,1257,0
2382,669,0
1456,220,1
1280,473,1
1021,3403,0
1558,5287,0
170,1483,0
2937,3650,1
7839,4442,0
1271,3412,0
621,331,0
496,5402,1
5691,2791,0
906,4525,0
2580,897,0
1068,5482,0
1424,2533,1
693,8465,0
1238,3309,0
2704,3440,0
550,1290,1
1362,88,0
1180,3285,0
496,2095,1
780,1691,0
931,464,1
1479,2077,0
228,1543,1
891,1107,0
7218,5151,1
162,3421,0
405,809,1
89,2221,0
1429,241,0
741,1806,0
4137,5422,0
397,3178,1
1779,2555,1
458,1997,0
1144,3434,1
4103,1209,1
1541,1583,1
1296,3890,1
2865,446,0
1527,4052,0
393,1591,1
1101,3417,1
426,3305,0
40,5143,0
613,8457,1
499,4197,0
5537,1929,0
1283,3395,0
8050,2779,0
2883,5244,1
596,1171,1
74,3356,0
1973,3890,0
1544,4431,0
2865,5286,0
964,3121,1
1350,8281,0
239,380,0
1215,5521,0
2112,5199,0
1456,4068,1
701,669,0
469,880,1
869,4290,0
1451,252,0
3118,2327,0
652,1319,1
31,7,1
1126,2000,0
1482,1978,0
1166,8472,0
1377,5381,0
5697,3835,1
761,7607,0
1216,3390,0
4877,4520,0
905,1405,0
1576,3534,0
7329,853,0
1296,2194,1
1045,5347,1
3042,88,0
732,3269,0
2133,1076,0
5671,3933,1
756,5656,0
1483,3304,1
1576,1386,1
1452,760,0
4010,1599,0
4241,465,1
359,1922,1
393,1729,1
862,5126,1
158,1381,1
722,4511,0
1498,5164,1
270,2771,0
814,7485,0
2109,1929,0
1085,1614,1
1231,5476,1
613,1919,0
1363,300,0
663,1784,0
857,7662,1
1357,2236,0
4803,5130,0
965,9786,0
1320,873,0
1122,1568,0
1228,3325,0
1583,4485,0
754,5134,0
1381,1613,1
446,556,1
595,3267,1
496,1173,1
3284,3312,0
581,5750,1
5537,3247,0
169,411,1
6100,7617,1
5387,3379,1
1248,2324,1
826,5553,0
1424,2160,0
3466,3278,0
969,2772,1
1290,61,0
881,314,0
4010,2689,0
1575,5755,1
4813,825,1
6996,309,0
255,5609,1
170,338,0
1456,393,1
1420,939,0
1492,897,1
5680,2945,0
4813,578,0
862,9782,1
443,101,1
26,5656,1
1452,4290,0
749,5642,0
273,4297,1
3079,5137,1
864,8431,1
1122,2678,0
707,4481,1
1099,1856,0
2706,3067,0
4314,1844,0
1120,2150,1
1114,880,1
162,5137,0
541,1511,1
1347,860,1
6757,3365,1
756,3171,0
7195,512,0
1127,2236,1
931,932,1
1283,4426,0
7456,5779,0
430,1940,1
1335,255,1
869,5354,0
1575,1975,1
7172,673,0
7023,3330,0
3466,24,0
1192,5232,1
968,4075,0
448,825,1
964,459,1
1295,669,0
2733,7460,1
761,9367,0
6429,886,1
846,7437,1
1197,2183,0
830,4457,0
418,709,1
550,813,1
1396,1416,1
1171,2947,1
538,3473,0
394,300,0
1583,1585,0
937,8208,1
1045,1586,1
1341,1922,1
1007,78,0
1061,3325,1
170,1496,0
797,4486,1
775,1125,0
1498,3469,1
4877,900,1
2261,5165,0
910,121,0
1344,1128,1
958,3399,1
542,2005,1
2382,7482,0
756,3285,0
2448,56,0
1492,3198,1
1584,5521,0
6757,3454,1
1017,665,1
31,4333,1
1402,3454,0
2133,1554,0
7195,3121,0
533,2689,0
1049,210,1
1411,49,0
4234,2163,0
6124,3351,0
1134,1285,0
6757,3285,1
1558,7474,0
1449,7475,1
1059,2020,1
1214,5521,1
1394,1831,0
983,3750,0
4926,633,0
1396,3352,1
2811,703,0
2735,4410,0
752,4872,0
691,314,0
412,375,0
693,5422,0
701,3467,0
1539,3480,0
2807,5740,0
1085,1614,1
2261,3172,0
6446,7661,0
636,1272,0
995,5740,0
1572,3372,0
2883,586,1
496,5654,1
1315,21,0
862,3389,1
893,1475,1
1226,5547,0
7195,1804,1
1522,399,1
103,1955,1
1023,3539,1
252,3728,0
1007,3463,0
1558,43,0
3466,4514,0
869,613,0
496,23,1
5691,3347,1
653,3476,0
6834,3374,0
393,713,1
1374,760,0
2704,1043,0
1143,3113,0
573,1462,1
255,2182,0
4833,1066,1
3419,2179,1
664,1584,1
1330,889,1
1113,4230,1
944,5553,0
527,533,1
3777,399,0
1518,2095,0
1003,5566,1
891,4405,0
7218,3266,1
428,5103,0
359,3276,1
359,3321,1
458,1520,0
511,1994,1
1077,2648,0
1341,155,1
1021,5497,0
446,7613,1
782,825,1
1536,2125,0
1189,9068,0
943,5308,1
1126,2512,0
1449,3886,1
8050,3308,0
946,1993,1
936,2416,0
961,5738,1
2112,7,0
1818,1094,1
2095,1288,0
1248,7612,0
2570,3318,1
846,5493,1
1201,2226,0
1320,1115,0
1192,250,0
897,789,0
532,5785,1
1482,9687,0
6834,2087,0
1094,8477,1
1501,1814,1
21,5663,1
